薬局名,クローバー薬局　本店
集計期間開始日,2025/12/01
集計期間終了日,2026/02/28
集計開始時刻,
集計終了時刻,
時刻通し集計,0
出力順,医薬品名(昇順)
検索キー,
医療情報,
No,ID,処方薬種別,剤型,医薬品名,単位,麻薬,毒薬,ハイリスク,後発,使用回数,使用量,薬価,使用金額,レセコード,YJコード,後発区分,向精神薬,覚せい剤,劇薬,抗がん剤,制吐剤,RMP,選定療養
150,391,0,内用,ウルソ錠１００ｍｇ,錠,False,False,False,False,1,567.0,10.4,5897,620001970,2362001F2149,:,False,False,False,False,False,False,False
151,390,0,内用,ウルソ錠５０ｍｇ,錠,False,False,False,False,2,546.0,10.4,5678,620001969,2362001F1088,:,False,False,False,False,False,False,False
152,771,0,内用,ウルソデオキシコール酸錠１００ｍｇ「トーワ」,錠,False,False,False,True,51,"12,631.0",10.4,131362,620494902,2362001F2220,3:後発品,False,False,False,False,False,False,False
153,1943,0,内用,ウルソデオキシコール酸錠５０ｍｇ「トーワ」,錠,False,False,False,True,16,"3,370.0",10.4,35048,621579503,2362001F1118,3:後発品,False,False,False,False,False,False,False
154,432,0,内用,ウロカルン錠２２５ｍｇ,錠,False,False,False,False,2,114.0,6.1,695,620002653,2590001F1024,1:先発品(後発なし),False,False,False,False,False,False,False
155,287,0,内用,ツムラ温清飲エキス顆粒（医療用）,g,False,False,False,False,1,262.5,15.2,3990,615101401,5200006D1042,1:先発品(後発なし),False,False,False,False,False,False,False
156,702,0,内用,エカード配合錠ＨＤ,錠,False,False,False,False,1,70.0,46.1,3227,620009090,2149111F2024,2:先発品(後発あり),False,False,False,False,False,False,True
157,1460,0,内用,エキセメスタン錠２５ｍｇ「ＮＫ」,錠,False,False,True,True,1,30.0,115.1,3453,622115801,4291012F1030,3:後発品,False,False,False,True,False,False,False
158,909,0,内用,エクア錠５０ｍｇ,錠,False,False,True,False,86,"9,706.0",42.7,414446,621980701,3969011F1020,2:先発品(後発あり),False,False,False,False,False,False,False
159,392,0,内用,エクセグラン散２０％,g,False,False,True,False,1,117.0,29.9,3498,620001972,1139005B1048,2:先発品(後発あり),False,False,True,False,False,False,False
160,1360,0,内用,エクフィナ錠５０ｍｇ,錠,False,False,False,False,13,"1,400.0",867.9,1215060,622696101,1169018F1020,1:先発品(後発なし),False,False,True,False,False,True,False
161,2097,0,内用,エクメット配合錠ＨＤ,錠,False,False,True,False,5,434.0,46.5,20181,622450401,3969104F2025,2:先発品(後発あり),False,False,True,False,False,False,False
162,1673,0,外用,エクラープラスター２０μｇ／ｃｍ２　１．５ｍｇ７．５×１０ｃｍ,,False,False,False,False,4,21.0,37.7,792,620007608,2646729S2035,1:先発品(後発なし),False,False,False,False,False,False,False
163,1596,0,外用,エクロックゲル５％,g,False,False,False,False,1,80.0,241.3,19304,622835201,1259700Q1027,1:先発品(後発なし),False,False,False,False,False,False,False
164,1917,0,内用,エスシタロプラム錠１０ｍｇ「トーワ」,錠,False,False,True,True,4,118.0,51.9,6124,622923301,1179054F1073,3:後発品,False,False,True,False,False,False,False
165,1852,0,内用,エスゾピクロン錠１ｍｇ「トーワ」,錠,False,False,False,True,15,890.0,7.7,6853,622851201,1129010F1125,3:後発品,False,False,False,False,False,False,False
166,1956,0,内用,エスタゾラム錠２ｍｇ「アメル」,錠,False,False,False,True,1,30.0,6.6,198,610453023,1124001F2037,3:後発品,True,False,False,False,False,False,False
167,1567,0,外用,エストラーナテープ０．７２ｍｇ　９ｃｍ２,枚,False,False,False,False,2,73.0,74.5,5439,620006392,2473700S2076,1:先発品(後発なし),False,False,False,False,False,False,False
168,2038,0,内用,エゼアト配合錠ＨＤ「ＪＧ」,錠,False,False,False,True,1,98.0,56.9,5576,622944101,2189101F2034,3:後発品,False,False,False,False,False,False,False
169,2039,0,内用,エゼアト配合錠ＬＤ「ＪＧ」,錠,False,False,False,True,4,329.0,57.8,19016,622944001,2189101F1038,3:後発品,False,False,False,False,False,False,False
170,1730,0,内用,エゼチミブ錠１０ｍｇ「日新」,錠,False,False,False,True,107,"6,951.5",19.3,134164,622797701,2189018F1183,3:後発品,False,False,False,False,False,False,False
171,1780,0,内用,エソメプラゾールカプセル１０ｍｇ「トーワ」,カプセル,False,False,False,True,69,"3,966.0",21.7,86062,622923801,2329029M1086,3:後発品,False,False,False,False,False,False,False
172,1650,0,内用,エソメプラゾールカプセル２０ｍｇ「杏林」,カプセル,False,False,False,True,1,28.0,37.8,1058,622922601,2329029M2058,3:後発品,False,False,False,False,False,False,False
173,1781,0,内用,エソメプラゾールカプセル２０ｍｇ「トーワ」,カプセル,False,False,False,True,123,"5,459.0",37.8,206350,622923901,2329029M2082,3:後発品,False,False,False,False,False,False,False
174,2022,0,内用,エチゾラム錠０．２５ｍｇ「アメル」,錠,False,False,True,True,8,393.0,6.1,2397,622418501,1179025F3118,3:後発品,True,False,False,False,False,False,False
175,1461,0,内用,エチゾラム錠０．５ｍｇ「日新」,錠,False,False,True,True,115,"6,395.0",6.6,42207,620149402,1179025F1310,3:後発品,True,False,False,False,False,False,False
176,2006,0,内用,エチゾラム錠１ｍｇ「トーワ」,錠,False,False,True,True,20,681.0,10.1,6878,620150306,1179025F2260,3:後発品,True,False,False,False,False,False,False
177,1322,0,内用,エディロールカプセル０．５μｇ,カプセル,False,False,False,False,1,53.0,28.4,1505,622042502,3112006M1022,2:先発品(後発あり),False,False,True,False,False,False,True
178,955,0,内用,エディロールカプセル０．７５μｇ,カプセル,False,False,False,False,5,249.0,41.0,10209,622042602,3112006M2029,2:先発品(後発あり),False,False,True,False,False,False,True
179,1830,0,内用,エトドラク錠２００ｍｇ「ＳＷ」,錠,False,False,False,True,2,48.0,11.5,552,621466202,1149032F2171,3:後発品,False,False,True,False,False,False,False
180,1709,0,内用,エナラプリルマレイン酸塩錠２．５ｍｇ「オーハラ」,錠,False,False,False,True,28,"1,803.5",10.4,18756,621642802,2144002F1261,3:後発品,False,False,False,False,False,False,False
181,820,0,内用,エナラプリルマレイン酸塩錠５ｍｇ「オーハラ」,錠,False,False,False,True,76,"6,248.0",10.4,64979,621245002,2144002F2314,3:後発品,False,False,False,False,False,False,False
182,1504,0,内用,エネーボ配合経腸用液,mL,False,False,False,False,1,"8,750.0",0.83,7263,622307001,3259119S1029,1:先発品(後発なし),False,False,False,False,False,False,False
183,1794,0,内用,エバスチンＯＤ錠１０ｍｇ「ＮＰ」,錠,False,False,False,True,4,285.0,21.9,6242,620007957,4490019F4051,3:後発品,False,False,False,False,False,False,False
184,433,0,内用,エバステルＯＤ錠１０ｍｇ,錠,False,False,False,False,1,90.0,43.4,3906,620002660,4490019F4027,2:先発品(後発あり),False,False,False,False,False,False,True
185,2124,0,内用,エパデールＥＭカプセル２ｇ,包,False,False,False,False,3,308.0,112.6,34681,622920201,2189021M1028,1:先発品(後発なし),False,False,False,False,False,True,False
186,387,0,内用,エパデールＳ９００　９００ｍｇ,包,False,False,False,False,1,112.0,46.2,5174,620001924,3399004M4025,2:先発品(後発あり),False,False,False,False,False,False,True
187,1717,0,外用,エピデュオゲル,g,False,False,False,False,11,375.0,98.9,37088,622510101,2699805Q1020,1:先発品(後発なし),False,False,True,False,False,False,False
188,1922,0,内用,エピナスチン塩酸塩錠１０ｍｇ「日新」,錠,False,False,False,True,2,28.0,10.6,297,621745501,4490014F1297,3:後発品,False,False,False,False,False,False,False
189,835,0,内用,エピナスチン塩酸塩錠２０ｍｇ「トーワ」,錠,False,False,False,True,69,"3,453.0",18.2,62845,621486701,4490014F2293,3:後発品,False,False,False,False,False,False,False
190,1064,0,内用,エフィエント錠３．７５ｍｇ,錠,False,False,True,False,57,"2,609.0",248.8,649119,622336601,3399009F1020,1:先発品(後発なし),False,False,False,False,False,True,False
191,551,0,内用,エフピーＯＤ錠２．５　２．５ｍｇ,錠,False,False,False,False,1,56.0,260.9,14610,620005364,1169010F2020,2:先発品(後発あり),False,True,True,False,False,False,False
192,568,0,内用,エブランチルカプセル１５ｍｇ,カプセル,False,False,False,False,1,140.0,15.8,2212,620005935,2149020N1031,基:基礎的医薬品,False,False,False,False,False,False,False
193,2031,0,内用,エプレレノン錠２５ｍｇ「杏林」,錠,False,False,False,True,31,"1,735.0",10.9,18912,622938701,2149045F1037,3:後発品,False,False,False,False,False,False,False
194,2030,0,内用,エプレレノン錠５０ｍｇ「杏林」,錠,False,False,False,True,7,358.0,21.2,7590,622938801,2149045F2033,3:後発品,False,False,False,False,False,False,False
195,1949,0,内用,エペリゾン塩酸塩錠５０ｍｇ「日新」,錠,False,False,False,True,16,"1,669.0",6.1,10181,620193028,1249009F1430,3:後発品,False,False,False,False,False,False,False
196,1028,0,内用,エリキュース錠２．５ｍｇ,錠,False,False,True,False,24,"2,634.0",114.7,302120,622224901,3339004F1029,1:先発品(後発なし),False,False,False,False,False,False,False
197,1029,0,内用,エリキュース錠５ｍｇ,錠,False,False,True,False,16,"2,212.0",207.0,457884,622225001,3339004F2025,1:先発品(後発なし),False,False,False,False,False,False,False
198,2016,0,外用,エリザス点鼻粉末２００μｇ２８噴霧用　５．６ｍｇ,瓶,False,False,False,False,1,4.0,799.8,3199,622151601,1329712R1021,1:先発品(後発なし),False,False,False,False,False,False,False
199,1926,0,内用,エルサメットＳ配合錠,錠,False,False,False,True,1,270.0,6.1,1647,620569501,2590100X2062,3:後発品,False,False,False,False,False,False,False
200,1903,0,内用,エルデカルシトールカプセル０．５μｇ「トーワ」,カプセル,False,False,False,True,1,84.0,13.1,1100,622874201,3112006M1057,3:後発品,False,False,True,False,False,False,False
201,1857,0,内用,エルデカルシトールカプセル０．７５μｇ「トーワ」,カプセル,False,False,False,True,24,"1,694.0",19.3,32694,622874301,3112006M2053,3:後発品,False,False,True,False,False,False,False
202,1742,0,内用,エレトリプタン錠２０ｍｇ「日新」,錠,False,False,False,True,5,55.0,148.5,8168,622658401,2160005F1099,3:後発品,False,False,True,False,False,False,False
203,1505,0,外用,20％塩化アルミニウム液/100ｍｌ,mL,False,False,False,False,1,100.0,18.0,1800,50000007,0000000G0001,:,False,False,False,False,False,False,False
204,1494,0,外用,２０％塩化アルミニウム液/200ｍｌ,mL,False,False,False,False,2,400.0,13.0,5200,50000005,0000000G0002,:,False,False,False,False,False,False,False
205,5,0,内用,エンシュア・Ｈ,mL,False,False,False,False,16,"110,000.0",0.91,100100,610407025,3259114S1026,1:先発品(後発なし),False,False,False,False,False,False,False
206,268,0,内用,エンシュア・リキッド,mL,False,False,False,False,1,"45,000.0",0.71,31950,613250027,3259109S1025,基:基礎的医薬品,False,False,False,False,False,False,False
207,1912,0,内用,エンテカビル錠０．５ｍｇ「トーワ」,錠,False,False,False,True,7,333.0,71.5,23810,622542901,6250029F1121,3:後発品,False,False,True,False,False,False,False
208,1999,0,内用,エンペラシン配合錠,錠,False,False,True,True,18,452.0,6.1,2757,620530801,2459100F1120,3:後発品,False,False,False,False,False,False,False
209,1352,0,内用,エンレスト錠１００ｍｇ,錠,False,False,False,False,41,"3,550.0",106.9,379495,622821001,2190041F2023,1:先発品(後発なし),False,False,False,False,False,True,False
210,2064,0,内用,エンレスト錠２００ｍｇ,錠,False,False,False,False,58,"4,874.0",188.2,917287,622821101,2190041F3020,1:先発品(後発なし),False,False,False,False,False,True,False
211,1351,0,内用,エンレスト錠５０ｍｇ,錠,False,False,False,False,30,"2,549.0",60.9,155234,622820901,2190041F1027,1:先発品(後発なし),False,False,False,False,False,True,False
212,275,0,内用,オイグルコン錠１．２５ｍｇ,錠,False,False,True,False,1,63.0,6.1,384,613960002,3961003F1028,2:先発品(後発あり),False,False,True,False,False,False,True
213,508,0,外用,オイラックスクリーム１０％,g,False,False,False,False,7,"1,000.0",5.81,5810,620004795,2649722N1027,1:先発品(後発なし),False,False,False,False,False,False,False
214,288,0,内用,ツムラ黄連解毒湯エキス顆粒（医療用）,g,False,False,False,False,4,727.5,14.1,10258,615101403,5200011D1078,1:先発品(後発なし),False,False,False,False,False,False,False
215,814,0,内用,オーグメンチン配合錠２５０ＲＳ　３７５ｍｇ,錠,False,False,False,False,5,123.0,45.7,5621,621116301,6139100F2044,基:基礎的医薬品,False,False,False,False,False,False,False
216,537,0,外用,オキサロールローション２５μｇ／ｇ　０．００２５％/１本/10g,g,False,False,False,False,1,100.0,50.2,5020,620005258,2691702Q1020,2:先発品(後発あり),False,False,True,False,False,False,False
217,1170,0,内用,オキシコンチンＴＲ錠１０ｍｇ,錠,True,False,False,False,4,204.0,233.6,47654,622576401,8119002G6026,基:基礎的医薬品,False,False,True,False,False,False,False
218,1169,0,内用,オキシコンチンＴＲ錠５ｍｇ,錠,True,False,False,False,4,204.0,121.4,24766,622576301,8119002G5020,基:基礎的医薬品,False,False,True,False,False,False,False
219,945,0,内用,オキノーム散２．５ｍｇ,包,True,False,False,False,3,80.0,53.8,4304,622016901,8119002B2023,基:基礎的医薬品,False,False,True,False,False,False,False
220,946,0,内用,オキノーム散５ｍｇ,包,True,False,False,False,3,70.0,111.2,7784,622017001,8119002B3020,基:基礎的医薬品,False,False,True,False,False,False,False
221,1888,0,内用,オセルタミビルＤＳ３％「サワイ」,g,False,False,False,True,9,78.95,79.5,6277,622638901,6250021R1032,3:後発品,False,False,False,False,False,False,False
222,1887,0,内用,オセルタミビル錠７５ｍｇ「トーワ」,錠,False,False,False,True,10,85.0,107.7,9155,622950101,6250021F1028,3:後発品,False,False,False,False,False,False,False
223,289,0,内用,ツムラ乙字湯エキス顆粒（医療用）,g,False,False,False,False,11,"2,640.0",15.2,40128,615101405,5200012D1080,1:先発品(後発なし),False,False,False,False,False,False,False
224,1142,0,内用,オテズラ錠３０ｍｇ,錠,False,False,False,False,2,230.0,989.6,227608,622534001,3999042F3028,1:先発品(後発なし),False,False,True,False,False,False,False
225,440,0,内用,オノンドライシロップ１０％,g,False,False,False,False,10,370.0,34.3,12691,620003140,4490017R1033,2:先発品(後発あり),False,False,False,False,False,False,True
226,133,0,内用,オプソ内服液１０ｍｇ　５ｍＬ,包,True,False,False,False,1,28.0,281.1,7871,610470011,8114005S2020,基:基礎的医薬品,False,False,True,False,False,False,False
227,132,0,内用,オプソ内服液５ｍｇ　２．５ｍＬ,包,True,False,False,False,4,75.0,263.3,19748,610470010,8114005S1024,基:基礎的医薬品,False,False,True,False,False,False,False
228,1941,0,内用,オメガ－３脂肪酸エチル粒状カプセル２ｇ「ニプロ」,包,False,False,False,True,8,466.0,71.0,33086,622917901,2189019M1071,3:後発品,False,False,False,False,False,False,False
229,66,0,内用,オメプラール錠１０　１０ｍｇ,錠,False,False,False,False,5,275.0,21.7,5968,610443070,2329022H2023,2:先発品(後発あり),False,False,False,False,False,False,False
230,67,0,内用,オメプラール錠　２０ｍｇ,錠,False,False,False,False,12,621.0,33.6,20866,610443071,2329022H1043,2:先発品(後発あり),False,False,False,False,False,False,False
